"","TargetID","adjp","coef","TargetID1","Overlap","Significance"
"1767","cg19694957",0.885200611402683,0.137972775251092,"cg19694957","Non-overlapped","non-sig"
"1768","cg05035280",0.265535850662353,-0.283232986872067,"cg05035280","Non-overlapped","non-sig"
"1769","cg16388674",0.768566929886431,-0.0483922207702632,"cg16388674","Non-overlapped","non-sig"
"1770","cg03688085",0.947092595216704,-0.0742322883844248,"cg03688085","Non-overlapped","non-sig"
"1771","cg14196676",0.733541780720761,-0.234462340203156,"cg14196676","Non-overlapped","non-sig"
"1772","cg02697258",0.93076634254886,0.0723458904293082,"cg02697258","Non-overlapped","non-sig"
"1773","cg04012515",0.808273929352656,0.280949615018329,"cg04012515","Non-overlapped","non-sig"
"1774","cg01748832",0.979550311430886,-0.0132739542550294,"cg01748832","Non-overlapped","non-sig"
"1775","cg27587063",0.771307792766474,-0.179466737636624,"cg27587063","Non-overlapped","non-sig"
"1776","cg10623290",0.955909490985574,0.0313617771692875,"cg10623290","Non-overlapped","non-sig"
"1777","cg22792177",0.700247922870853,-0.240993136962952,"cg22792177","Non-overlapped","non-sig"
"1778","cg26865002",0.878933868809645,-0.0378986830953308,"cg26865002","Non-overlapped","non-sig"
"1779","cg04624458",0.941731635238748,0.0626461351478571,"cg04624458","Non-overlapped","non-sig"
"1780","cg10623802",0.987926987222647,-0.0255012550121895,"cg10623802","Non-overlapped","non-sig"
"1781","cg14639753",0.796110774451181,0.11457563696874,"cg14639753","Non-overlapped","non-sig"
"1782","cg01799930",0.943204736274098,0.0429909629391989,"cg01799930","Non-overlapped","non-sig"
"1783","cg18270426",0.644587923635309,0.204590947215717,"cg18270426","Non-overlapped","non-sig"
"1784","cg12701697",0.907844107785771,-0.0343457197339338,"cg12701697","Non-overlapped","non-sig"
"1785","cg26801936",0.90966509724025,-0.0919028477980207,"cg26801936","Non-overlapped","non-sig"
"1786","cg10331922",0.426141519757437,-0.266990841626729,"cg10331922","Non-overlapped","non-sig"
"1787","cg15622118",0.957654594107394,-0.0985604695420598,"cg15622118","Non-overlapped","non-sig"
"1788","cg03771099",0.842231495262097,-0.112885845309904,"cg03771099","Non-overlapped","non-sig"
"1789","cg11946378",0.89504989330633,0.0626091442123462,"cg11946378","Non-overlapped","non-sig"
"1790","cg16813854",0.96506656305431,0.0146656203047633,"cg16813854","Non-overlapped","non-sig"
"1791","cg04724873",0.847217883914227,0.22419964462954,"cg04724873","Non-overlapped","non-sig"
"1792","cg10759286",0.889524748272269,-0.0712478078868514,"cg10759286","Non-overlapped","non-sig"
"1793","cg26424079",0.898351789485949,-0.0530191057868961,"cg26424079","Non-overlapped","non-sig"
"1794","cg22344830",0.993006525410939,0.00568939900949005,"cg22344830","Non-overlapped","non-sig"
"1795","cg05700129",0.630819666868294,-0.154101739383543,"cg05700129","Non-overlapped","non-sig"
"1796","cg26067203",0.976061709035282,-0.0183797889599182,"cg26067203","Non-overlapped","non-sig"
"1797","cg23621729",0.754013129974958,0.106941918075863,"cg23621729","Non-overlapped","non-sig"
"1798","cg08114317",0.980709160308225,0.0117044365536504,"cg08114317","Non-overlapped","non-sig"
"1799","cg00014118",0.43470000569695,-0.177897152764281,"cg00014118","Non-overlapped","non-sig"
"1800","cg24317585",0.903636415543519,0.181861184687494,"cg24317585","Non-overlapped","non-sig"
"1801","cg23037871",0.984983085617782,0.0179893661322986,"cg23037871","Non-overlapped","non-sig"
"1802","cg11983992",0.880354955280603,-0.076904966748352,"cg11983992","Non-overlapped","non-sig"
"1803","cg06980013",0.884762289059496,0.182334408938674,"cg06980013","Non-overlapped","non-sig"
"1804","cg17130982",0.85834379204328,0.188451933505463,"cg17130982","Non-overlapped","non-sig"
"1805","cg09021225",0.952060616040967,0.0636286692859715,"cg09021225","Non-overlapped","non-sig"
"1806","cg00546307",0.77458444396564,0.118854280830474,"cg00546307","Non-overlapped","non-sig"
"1807","cg13103143",0.956528927326532,0.0223653598561284,"cg13103143","Non-overlapped","non-sig"
"1808","cg26609236",0.83762650762762,-0.125357421903477,"cg26609236","Non-overlapped","non-sig"
"1809","cg17854471",0.941139477803899,0.036336845484783,"cg17854471","Non-overlapped","non-sig"
"1810","cg24087944",0.998013472842594,0.00131394287086786,"cg24087944","Non-overlapped","non-sig"
"1811","cg22817993",0.993006525410939,0.013597846393855,"cg22817993","Non-overlapped","non-sig"
"1812","cg09107007",0.912655923622181,-0.0817210807673604,"cg09107007","Non-overlapped","non-sig"
"1813","cg11808581",0.829261572265652,-0.086752556384608,"cg11808581","Non-overlapped","non-sig"
"1814","cg00580652",0.912846375719473,0.0641059337646502,"cg00580652","Non-overlapped","non-sig"
"1815","cg18392644",0.870732752729442,0.0585240720497457,"cg18392644","Non-overlapped","non-sig"
"1816","cg06063714",0.851126734406728,0.135825245350122,"cg06063714","Non-overlapped","non-sig"
"1817","cg13916816",0.653937449278564,-0.0858109969183845,"cg13916816","Non-overlapped","non-sig"
"1818","cg14974223",0.461411728981835,0.531737035236714,"cg14974223","Non-overlapped","non-sig"
"1819","cg03469790",0.959002336111421,0.0351140724390231,"cg03469790","Non-overlapped","non-sig"
"1820","cg19868751",0.984141154931111,-0.0250624452301497,"cg19868751","Non-overlapped","non-sig"
"1821","cg13788313",0.902474808367113,0.0371418202979715,"cg13788313","Non-overlapped","non-sig"
"1822","cg15825127",0.924240337727027,0.0711532499713592,"cg15825127","Non-overlapped","non-sig"
"1823","cg23288755",0.929860575298725,0.0345040376112661,"cg23288755","Non-overlapped","non-sig"
"1824","cg24105782",0.883444775235479,0.0693310307974817,"cg24105782","Non-overlapped","non-sig"
"1825","cg04847273",0.995411497363067,0.00383370449581579,"cg04847273","Non-overlapped","non-sig"
"1826","cg10837110",0.924909540421318,0.165611870100988,"cg10837110","Non-overlapped","non-sig"
"1827","cg05654059",0.945831960193897,0.0984349553873043,"cg05654059","Non-overlapped","non-sig"
"1828","cg00400948",0.836529338016818,0.193944865352275,"cg00400948","Non-overlapped","non-sig"
"1829","cg19091116",0.518690771220303,0.306736783953939,"cg19091116","Non-overlapped","non-sig"
"1830","cg00889627",0.82909888314371,0.180467065122533,"cg00889627","Non-overlapped","non-sig"
"1831","cg04781796",0.815003529862049,0.30323243925953,"cg04781796","Non-overlapped","non-sig"
"1832","cg26903053",0.734245249385808,0.281288615459133,"cg26903053","Non-overlapped","non-sig"
"1833","cg07701567",0.978730045846905,-0.0315718017968457,"cg07701567","Non-overlapped","non-sig"
"1834","cg21422740",0.414826421327431,0.151303637021716,"cg21422740","Non-overlapped","non-sig"
"1835","cg25154424",0.984141154931111,0.00659158634900472,"cg25154424","Non-overlapped","non-sig"
"1836","cg11240722",0.969915550902074,-0.0315823943939284,"cg11240722","Non-overlapped","non-sig"
"1837","cg09769218",0.998013472842594,-0.0015919935435645,"cg09769218","Non-overlapped","non-sig"
"1838","cg24364910",0.948935547029232,0.0525733266088347,"cg24364910","Non-overlapped","non-sig"
"1839","cg25384089",0.605470619026495,-0.0541973018774368,"cg25384089","Non-overlapped","non-sig"
"1840","cg14522944",0.776010645914037,0.118694211690573,"cg14522944","Non-overlapped","non-sig"
"1841","cg03700143",0.704757786696843,-0.173892474131443,"cg03700143","Non-overlapped","non-sig"
"1842","cg11687809",0.883655883080606,-0.0921297677560167,"cg11687809","Non-overlapped","non-sig"
"1843","cg24547253",0.960384921308602,-0.0551330590463244,"cg24547253","Non-overlapped","non-sig"
"1844","cg14087574",0.484578747753348,-0.144827268200539,"cg14087574","Non-overlapped","non-sig"
"1845","cg09752779",0.728820600635113,-0.17849977071307,"cg09752779","Non-overlapped","non-sig"
"1846","cg13856872",0.715567397263641,0.203195649577725,"cg13856872","Non-overlapped","non-sig"
"1847","cg16650026",0.788684817570611,-0.0991143850410342,"cg16650026","Non-overlapped","non-sig"
"1848","cg16992594",0.792270043052963,-0.100045556486915,"cg16992594","Non-overlapped","non-sig"
"1849","cg07226484",0.838441104145136,0.160577174490851,"cg07226484","Non-overlapped","non-sig"
"1850","cg04843461",0.481639179675726,-0.150256336604235,"cg04843461","Non-overlapped","non-sig"
"1851","cg16703312",0.889771671271294,-0.0527023335553569,"cg16703312","Non-overlapped","non-sig"
"1852","cg12658400",0.919870859246708,0.0658684170412351,"cg12658400","Non-overlapped","non-sig"
"1853","cg15198247",0.910839295548606,0.0519105111800381,"cg15198247","Non-overlapped","non-sig"
"1854","cg15356494",0.946598462918927,0.025855326578496,"cg15356494","Non-overlapped","non-sig"
"1855","cg09767587",0.970731100268073,0.026951263741315,"cg09767587","Non-overlapped","non-sig"
"1856","cg05597180",0.826193163747596,-0.0701468597727747,"cg05597180","Non-overlapped","non-sig"
"1857","cg11863397",0.941145496749948,0.04848417784948,"cg11863397","Non-overlapped","non-sig"
"1858","cg13298359",0.940661283271831,0.0310155534504918,"cg13298359","Non-overlapped","non-sig"
"1859","cg17201124",0.714126558510425,0.182283011438615,"cg17201124","Non-overlapped","non-sig"
"1860","cg14978994",0.998013472842594,-0.0042789074487335,"cg14978994","Non-overlapped","non-sig"
"1861","cg18120323",0.220744551506121,0.391277410189916,"cg18120323","Non-overlapped","non-sig"
"1862","cg14417954",0.973486519822916,-0.0208373007597731,"cg14417954","Non-overlapped","non-sig"
"1863","cg26610624",0.831220664474743,0.0915314276907853,"cg26610624","Non-overlapped","non-sig"
"1864","cg21137823",0.591562204062443,0.204349402025197,"cg21137823","Non-overlapped","non-sig"
"1865","cg03754143",0.876647301474984,-0.0536663167705168,"cg03754143","Non-overlapped","non-sig"
"1866","cg22865720",0.978730045846905,-0.0137347364262324,"cg22865720","Non-overlapped","non-sig"
"1867","cg11345323",0.943752281865853,0.0302891993276237,"cg11345323","Non-overlapped","non-sig"
"1868","cg24035370",0.895805349360451,-0.0605039824125469,"cg24035370","Non-overlapped","non-sig"
"1869","cg19370684",0.986033599473442,-0.0181672225175125,"cg19370684","Non-overlapped","non-sig"
"1870","cg07797073",0.984200855950226,-0.011256780062287,"cg07797073","Non-overlapped","non-sig"
"1871","cg02347356",0.844035491399956,-0.0681289325673875,"cg02347356","Non-overlapped","non-sig"
"1872","cg05929117",0.984141154931111,-0.00889837157300949,"cg05929117","Non-overlapped","non-sig"
"1873","cg20285026",0.95522660200558,0.0436912984103385,"cg20285026","Non-overlapped","non-sig"
"1874","cg01907016",0.603440394252371,-0.191250176502463,"cg01907016","Non-overlapped","non-sig"
"1875","cg08484080",0.943204736274098,0.0195762479741995,"cg08484080","Non-overlapped","non-sig"
"1876","cg17740743",0.860677970963965,0.0784166318910091,"cg17740743","Non-overlapped","non-sig"
"1877","cg12391964",0.790631863101979,-0.0541624304382205,"cg12391964","Non-overlapped","non-sig"
"1878","cg23629792",0.618339829499542,0.303131229078963,"cg23629792","Non-overlapped","non-sig"
"1879","cg26059839",0.808027179727296,0.109053266465374,"cg26059839","Non-overlapped","non-sig"
"1880","cg14656575",0.734329455165308,-0.112270605617676,"cg14656575","Non-overlapped","non-sig"
"1881","cg22627876",0.928180425700743,-0.0487467020059432,"cg22627876","Non-overlapped","non-sig"
"1882","cg06340969",0.795777212128892,-0.113767793711926,"cg06340969","Non-overlapped","non-sig"
"1883","cg08115172",0.518690771220303,0.0926111400539312,"cg08115172","Non-overlapped","non-sig"
"1884","cg15502607",0.974242041163605,0.0176614970244667,"cg15502607","Non-overlapped","non-sig"
"1885","cg00653281",0.863175095227317,-0.139972499395718,"cg00653281","Non-overlapped","non-sig"
"1886","cg04871460",0.702944458788867,-0.0431399469983113,"cg04871460","Non-overlapped","non-sig"
"1887","cg27264322",0.978607005401603,0.0655890561964802,"cg27264322","Non-overlapped","non-sig"
"1888","cg19619416",0.914405696437828,0.0655463188757291,"cg19619416","Non-overlapped","non-sig"
"1889","cg07570618",0.685887689992297,0.315272277743804,"cg07570618","Non-overlapped","non-sig"
"1890","cg24447775",0.888598137062247,-0.0644022539503485,"cg24447775","Non-overlapped","non-sig"
"1891","cg05463656",0.666624697038034,-0.190804966211196,"cg05463656","Non-overlapped","non-sig"
"1892","cg00328210",0.765107127571427,-0.142378164781199,"cg00328210","Non-overlapped","non-sig"
"1893","cg15703790",0.978607005401603,-0.0257599192980566,"cg15703790","Non-overlapped","non-sig"
"1894","cg17355877",0.940661283271831,0.0838742395559617,"cg17355877","Non-overlapped","non-sig"
"1895","cg24475758",0.737566623287631,-0.203126034135557,"cg24475758","Non-overlapped","non-sig"
"1896","cg03734700",0.996071399923365,0.00200387433969895,"cg03734700","Non-overlapped","non-sig"
"1897","cg21221161",0.64348006690427,0.268874953505128,"cg21221161","Non-overlapped","non-sig"
"1898","cg19900677",0.851126734406728,-0.095129542623832,"cg19900677","Non-overlapped","non-sig"
"1899","cg26221719",0.79767712274085,0.0403601950490104,"cg26221719","Non-overlapped","non-sig"
"1900","cg22332100",0.625221760930542,-0.0579254328843063,"cg22332100","Non-overlapped","non-sig"
"1901","cg02107558",0.851776832120591,-0.0616994923639117,"cg02107558","Non-overlapped","non-sig"
"1902","cg04146995",0.663750933931345,-0.105299024856298,"cg04146995","Non-overlapped","non-sig"
"1903","cg11699150",0.896006847590129,0.0751595920385411,"cg11699150","Non-overlapped","non-sig"
"1904","cg19923417",0.671928800349132,0.132705105189577,"cg19923417","Non-overlapped","non-sig"
"1905","cg15115072",0.879253060114294,0.109194336438599,"cg15115072","Non-overlapped","non-sig"
"1906","cg11758127",0.768507834506638,0.143810258917579,"cg11758127","Non-overlapped","non-sig"
"1907","cg17815669",0.592091251264823,-0.255724161325153,"cg17815669","Non-overlapped","non-sig"
"1908","cg08108679",0.962942587328062,0.0258557197672767,"cg08108679","Non-overlapped","non-sig"
"1909","cg16269144",0.815003529862049,0.139979317279121,"cg16269144","Non-overlapped","non-sig"
"1910","cg04314111",0.877584734650455,-0.0668255727069272,"cg04314111","Non-overlapped","non-sig"
"1911","cg22332339",0.974242041163605,0.0299721489887193,"cg22332339","Non-overlapped","non-sig"
"1912","cg11227141",0.892620161016523,-0.0744598588443818,"cg11227141","Non-overlapped","non-sig"
"1913","cg00095688",0.897055601574488,-0.0845889654852275,"cg00095688","Non-overlapped","non-sig"
"1914","cg24842354",0.803937362323579,0.121654043270809,"cg24842354","Non-overlapped","non-sig"
"1915","cg08439149",0.940661283271831,-0.0504110687507486,"cg08439149","Non-overlapped","non-sig"
"1916","cg13077150",0.49046872976077,-0.27735438625592,"cg13077150","Non-overlapped","non-sig"
"1917","cg00359465",0.760058734876838,-0.0437300025854928,"cg00359465","Non-overlapped","non-sig"
"1918","cg04023573",0.874112865048691,-0.0717756117110479,"cg04023573","Non-overlapped","non-sig"
"1919","cg03959306",0.636048839391971,-0.17743057403847,"cg03959306","Non-overlapped","non-sig"
"1920","cg04520340",0.505458833124644,-0.101399649965897,"cg04520340","Non-overlapped","non-sig"
"1921","cg16653138",0.887460306668326,0.0364038931409376,"cg16653138","Non-overlapped","non-sig"
"1922","cg13387826",0.652763853536077,-0.0506264492278316,"cg13387826","Non-overlapped","non-sig"
"1923","cg19803229",0.955909490985574,-0.0319858025539112,"cg19803229","Non-overlapped","non-sig"
"1924","cg14418633",0.66112180976664,-0.0639650273900958,"cg14418633","Non-overlapped","non-sig"
"1925","cg03001333",0.53336336223723,0.161428613867027,"cg03001333","Non-overlapped","non-sig"
"1926","cg13591369",0.686110081792041,-0.0924877304371628,"cg13591369","Non-overlapped","non-sig"
"1927","cg27587033",0.445169166266541,-0.296912215372511,"cg27587033","Non-overlapped","non-sig"
"1928","cg06791083",0.571452879244659,0.17401235005432,"cg06791083","Non-overlapped","non-sig"
"1929","cg14171824",0.89051751754634,-0.160436926304621,"cg14171824","Non-overlapped","non-sig"
"1930","cg01970427",0.989200319161624,0.00623475620264479,"cg01970427","Non-overlapped","non-sig"
"1931","cg02482150",0.45549538734918,-0.39007188976991,"cg02482150","Non-overlapped","non-sig"
"1932","cg25976434",0.63150220891495,-0.171562786515101,"cg25976434","Non-overlapped","non-sig"
"1933","cg06757383",0.985233284141051,0.0055964103004322,"cg06757383","Non-overlapped","non-sig"
"1934","cg14255243",0.719603381479911,0.33889885163058,"cg14255243","Non-overlapped","non-sig"
"1935","cg14599857",0.944469117367608,-0.0118797760436,"cg14599857","Non-overlapped","non-sig"
"1936","cg05802244",0.901099438915865,-0.0829812314708845,"cg05802244","Non-overlapped","non-sig"
"1937","cg11835265",0.953052738243504,-0.0476894361014653,"cg11835265","Non-overlapped","non-sig"
"1938","cg26252027",0.963602002009397,0.0484035708376518,"cg26252027","Non-overlapped","non-sig"
"1939","cg08000672",0.760163736190844,-0.155455789536238,"cg08000672","Non-overlapped","non-sig"
"1940","cg07375700",0.924410751039186,-0.0644248923346721,"cg07375700","Non-overlapped","non-sig"
